model,dataset,setting,table_target,source_score,provenance_status,source_group,metric_path,judge_or_eval,recommended_release_entry,source_equivalent_legacy_entry,note
Gemma3 12B,WeMath,I-I-Q,35.62,35.62,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_image_text/baseline/gemma3_12b/Gemma3-12B-Replay/Gemma3-12B-Replay_WeMath_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 12B,WeMath,I-Q,35.33,35.33,exact_or_rounding,runs/gemma3_12b_reference4_image_text_20260422,runs/gemma3_12b_reference4_image_text_20260422/default/image_text/baseline/gemma3_12b/Gemma3-12B-Replay/Gemma3-12B-Replay_WeMath_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_gemma3_12b_reference4_image_text_20260422.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
Gemma3 12B,WeMath,I-Q-I,31.62,31.62,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_image/baseline/gemma3_12b/Gemma3-12B-Replay/Gemma3-12B-Replay_WeMath_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 12B,WeMath,I-Q-I-Q,35.9,35.9,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_image_text/baseline/gemma3_12b/Gemma3-12B-Replay/Gemma3-12B-Replay_WeMath_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 12B,WeMath,I-Q-Q,37.43,37.43,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_text/baseline/gemma3_12b/Gemma3-12B-Replay/Gemma3-12B-Replay_WeMath_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 12B,WeMath,Q-I,26.67,26.67,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/text_image/baseline/gemma3_12b/Gemma3-12B-Replay/Gemma3-12B-Replay_WeMath_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,AI2D_TEST,I-I-Q,83.65,83.64637305699482,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_image_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_AI2D_TEST_acc.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,AI2D_TEST,I-Q,83.32,83.32253886010362,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_AI2D_TEST_acc.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,AI2D_TEST,I-Q-I,83.78,83.77590673575129,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_image/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_AI2D_TEST_acc.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,AI2D_TEST,I-Q-I-Q,84.55,84.55310880829016,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_image_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_AI2D_TEST_acc.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,AI2D_TEST,I-Q-Q,84.46,84.4559585492228,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_AI2D_TEST_acc.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,AI2D_TEST,Q-I,76.0,76.00388601036269,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/text_image/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_AI2D_TEST_acc.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,DynaMath,I-I-Q,49.64,49.640718562874255,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_image_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_DynaMath_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,DynaMath,I-Q,50.62,50.618762475049905,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_DynaMath_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,DynaMath,I-Q-I,48.14,48.1437125748503,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_image/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_DynaMath_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,DynaMath,I-Q-I-Q,48.08,48.08383233532934,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_image_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_DynaMath_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,DynaMath,I-Q-Q,47.17,47.16566866267465,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_DynaMath_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,DynaMath,Q-I,42.77,42.77445109780439,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/text_image/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_DynaMath_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,LogicVista,I-I-Q,46.53,46.5324384787472,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_image_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_LogicVista_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,LogicVista,I-Q,47.2,47.20357941834452,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_LogicVista_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,LogicVista,I-Q-I,46.31,46.308724832214764,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_image/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_LogicVista_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,LogicVista,I-Q-I-Q,45.86,45.86129753914989,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_image_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_LogicVista_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,LogicVista,I-Q-Q,48.99,48.99328859060403,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_LogicVista_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,LogicVista,Q-I,38.26,38.25503355704698,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/text_image/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_LogicVista_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,MMBench_DEV_EN_V11,I-I-Q,79.72,79.72136222910217,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_image_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_MMBench_DEV_EN_V11_acc.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,MMBench_DEV_EN_V11,I-Q,79.49,79.4891640866873,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_MMBench_DEV_EN_V11_acc.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,MMBench_DEV_EN_V11,I-Q-I,80.57,80.57275541795666,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_image/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_MMBench_DEV_EN_V11_acc.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,MMBench_DEV_EN_V11,I-Q-I-Q,81.19,81.19195046439629,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_image_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_MMBench_DEV_EN_V11_acc.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,MMBench_DEV_EN_V11,I-Q-Q,80.42,80.41795665634675,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_MMBench_DEV_EN_V11_acc.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,MMBench_DEV_EN_V11,Q-I,72.06,72.05882352941177,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/text_image/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_MMBench_DEV_EN_V11_acc.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,MMMU_DEV_VAL_SINGLE_IMAGE,I-I-Q,56.71,56.70945157526255,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_image_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_MMMU_DEV_VAL_SINGLE_IMAGE_acc.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,MMMU_DEV_VAL_SINGLE_IMAGE,I-Q,57.64,57.642940490081685,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_MMMU_DEV_VAL_SINGLE_IMAGE_acc.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,MMMU_DEV_VAL_SINGLE_IMAGE,I-Q-I,57.29,57.29288214702451,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_image/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_MMMU_DEV_VAL_SINGLE_IMAGE_acc.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,MMMU_DEV_VAL_SINGLE_IMAGE,I-Q-I-Q,59.04,59.04317386231038,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_image_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_MMMU_DEV_VAL_SINGLE_IMAGE_acc.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,MMMU_DEV_VAL_SINGLE_IMAGE,I-Q-Q,57.99,57.992998833138856,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_MMMU_DEV_VAL_SINGLE_IMAGE_acc.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,MMMU_DEV_VAL_SINGLE_IMAGE,Q-I,54.49,54.4924154025671,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/text_image/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_MMMU_DEV_VAL_SINGLE_IMAGE_acc.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,MMStar,I-I-Q,58.07,58.06666666666666,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_image_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_MMStar_acc.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,MMStar,I-Q,56.47,56.46666666666667,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_MMStar_acc.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,MMStar,I-Q-I,58.27,58.266666666666666,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_image/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_MMStar_acc.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,MMStar,I-Q-I-Q,59.2,59.199999999999996,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_image_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_MMStar_acc.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,MMStar,I-Q-Q,56.8,56.8,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_MMStar_acc.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,MMStar,Q-I,47.87,47.86666666666667,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/text_image/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_MMStar_acc.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,MathVision,I-I-Q,35.63,35.625,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_image_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_MathVision_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,MathVision,I-Q,36.74,36.74342105263158,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_MathVision_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,MathVision,I-Q-I,36.38,36.38157894736842,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_image/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_MathVision_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,MathVision,I-Q-I-Q,37.17,37.17105263157895,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_image_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_MathVision_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,MathVision,I-Q-Q,36.74,36.74342105263158,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_MathVision_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,MathVision,Q-I,38.16,38.15789473684211,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/text_image/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_MathVision_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,OCRBench,I-I-Q,75.8,75.8,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_image_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_OCRBench_score.json,rule/local-or-unknown,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,OCRBench,I-Q,75.3,75.3,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_OCRBench_score.json,rule/local-or-unknown,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,OCRBench,I-Q-I,74.6,74.6,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_image/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_OCRBench_score.json,rule/local-or-unknown,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,OCRBench,I-Q-I-Q,74.6,74.6,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_image_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_OCRBench_score.json,rule/local-or-unknown,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Gemma3 27B,OCRBench,I-Q-Q,75.2,75.2,exact_or_rounding,runs/gemma3_family_all11_replay6_2node_20260422,runs/gemma3_family_all11_replay6_2node_20260422/default/image_text_text/baseline/gemma3_27b/Gemma3-27B-Replay/Gemma3-27B-Replay_OCRBench_score.json,rule/local-or-unknown,bash scripts/run_gemma3_family_all11_replay6_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
